Sample Observation Choice Path Beta1 Beta2 Beta3 Beta4 IsObservedPath Probability
1 23 2 4708-2326-7258-5895-7252-5897-5899-5901-5903-5985-7094-2074-3907-4020-6231-6233-5269-5832-5268-3639-3344-3346-4683-3353-7221-4661-3722-3724-86-6577-4526-7636 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.340577e-01
1 23 3 4708-5969-5789-5981-7131-2325-1117-1468-5935-5580-1232-7248-7251-2753-5270-5269-5832-5268-3639-3344-3346-4683-3353-7221-4661-425-423-424-6553-4526-7636 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.317499e-02
1 23 4 4708-2326-7258-5895-7252-5897-5899-5901-5903-5985-7096-3321-3323-7104-7103-3325-3327-5270-5269-5832-5268-3639-3344-3346-4683-3353-7221-4661-425-6553-4526-7636 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.166382e-02
1 23 5 4708-2326-7258-5895-7252-5897-5899-5901-5903-5985-7096-6978-6975-7065-6979-7064-6972-7065-7097-3323-3325-3327-5270-5269-5832-5268-3639-3344-3346-4683-3353-7221-4661-425-6553-4526-7636 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.169178e-03
1 24 1 956-6177-1684-1680-6196-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.119795e-01
1 24 2 956-6177-958-1682-1680-6196-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 3.507795e-01
1 24 3 956-6177-1684-1680-6196-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.119795e-01
1 24 4 956-6177-1684-1680-6196-7159-7157-7231-7229-6623-5719-3034-3032-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.372410e-01
1 24 5 956-6177-958-1682-1680-6196-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 3.507795e-01
1 25 1 1526-2827-1523-2824-553-3704-97-7299 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.276292e-01
1 25 2 1526-2827-1523-2824-553-3704-97-7299 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.276292e-01
1 25 3 1526-2827-1523-2824-553-3704-97-7299 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.276292e-01
1 25 4 1526-2827-2820-1525-553-3704-97-7299 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 3.723708e-01
1 25 5 1526-2827-1523-2824-553-3704-97-7299 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.276292e-01
1 26 1 107-389-387-393-379-377-400-402-417-416-3095-7389 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.523324e-02
1 26 2 107-389-387-393-385-383-116-419-417-416-3095-7389 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.624800e-01
1 26 3 107-389-387-112-423-421-419-417-416-3095-7389 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.151428e-01
1 26 4 107-389-387-393-385-383-381-414-416-3095-7389 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.771439e-01
1 26 5 107-389-387-393-385-383-116-419-417-416-3095-7389 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.624800e-01
1 27 1 6666-2458-6662-2456-1434-2454-1432-2452-2450-2448-5516-5649-5647-2499-7494 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.960234e-01
1 27 2 6666-2458-6662-2456-1434-2454-1432-2452-2450-2448-5516-5514-3155-7494 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.863917e-01
1 27 3 6666-2458-6662-2456-1434-2454-1432-1317-2501-2503-2505-1835-5641-2497-2499-7494 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.364737e-01
1 27 4 6666-2458-6662-2456-1434-2454-1432-2452-1315-2503-2505-2507-2509-5647-2499-7494 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.184609e-02
1 27 5 6666-2458-6662-2456-1434-2454-1432-1317-2501-2503-2505-2507-2509-5647-2499-7494 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.926518e-02
1 28 1 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-4264-4270-4266-4272-4268-3028-3026-711-708-4278-4280-701-697-2742-4238-4236-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.731918e-02
1 28 2 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-4264-4270-4266-4272-4268-3028-3026-4274-4276-4284-4278-4280-4282-4252-4242-4240-4238-4236-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1.863606e-01
1 28 3 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-4264-4270-4266-4272-5804-6670-5272-5274-5276-2282-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.102912e-01
1 28 4 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-4264-4270-4266-4272-5804-6670-5272-5274-5276-2282-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.102912e-01
1 28 5 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-4264-4270-6673-6676-6670-5272-5274-5276-2282-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.660291e-01
1 29 1 3419-735-738-5576-5578-7668 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 29 2 3419-735-738-5576-5578-7668 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 29 3 3419-735-738-5576-5578-7668 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 29 4 3419-735-738-5576-5578-7668 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 29 5 3419-735-738-5576-5578-7668 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 30 1 4910-6846-6890-4908-4906-4904-4902-7177-7175-4896-4900-4898-4866-4864-6888-4862-4860-4858-6222-597-5111-5109-2278-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.618308e-01
1 30 2 4910-6846-6890-4908-4906-4904-4902-7177-7175-4896-4900-4898-4866-4864-6888-4862-4860-4858-6222-597-5111-5109-1225-5113-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-3705-3703-3704-3706-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.566345e-04
1 30 3 4910-6846-6890-4908-4906-4904-4902-7177-7175-4896-4900-4898-4866-4864-6888-4862-4860-4858-5587-4853-4858-6222-597-5111-5109-2278-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.484054e-03
1 30 4 4910-6846-6890-4908-4906-4904-4902-7177-7175-4896-4900-4898-4866-4864-6888-4862-4860-4858-6222-597-5111-5109-1225-5113-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-5260-723-724-2146-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.271717e-01
1 30 5 4910-6846-6890-4908-4906-4904-4902-7177-7175-4896-4869-4868-4898-4866-4864-4856-5586-4860-4858-6222-597-5111-5109-2278-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-3705-3703-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.956849e-03
1 31 1 3363-3349-3347-4684-3345-2850-1531-3302-3138-6421-6419-6417-7701 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.385020e-02
1 31 2 3363-3349-3347-4684-3345-3343-3640-3637-3123-3125-3127-6379-6377-7701 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.543057e-01
1 31 3 3363-3349-3347-4684-3345-3343-3640-3637-3306-3304-6419-6417-7701 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.499704e-01
1 31 4 3363-3349-3347-4684-3345-3343-3640-3637-3123-3125-3127-6379-6377-7701 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.543057e-01
1 31 5 3363-3349-3347-4684-3345-3343-3640-3637-3306-3135-5952-6377-7701 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.018737e-01
1 32 1 4191-6468-6716-2634-2635-2632-5885-5887-5889-5891-5893-7254-5895-7252-5897-5899-5901-5903-5985-7094-2074-2076-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.701652e-01
1 32 2 4191-4665-5771-4198-4200-7117-7116-4199-3791-5396-3792-5065-5064-5241-5739-2349-5985-7094-2074-2076-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.382428e-01
1 32 3 4191-4665-5771-4198-2339-2337-2335-2333-2331-7257-2329-5895-7252-5897-5899-5901-5903-5985-7094-2074-2076-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.278243e-01
1 32 4 4191-4190-4188-4186-4184-4182-5887-5889-5891-5893-7254-5895-7252-5897-5899-5901-5903-5985-7094-2074-2076-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.355078e-02
1 32 5 4191-6468-5775-4664-4666-4190-4188-4186-4184-4182-5887-5794-5793-4163-5891-5893-7254-5895-7252-5897-5899-5901-5903-5985-7094-2074-2076-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.168709e-04
1 33 1 2358-2077-2075-2073-7093-5986-2348-5738-5240-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.376987e-01
1 33 2 2358-2360-3119-6238-2072-2073-7093-5986-2348-5738-5240-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.514749e-02
1 33 3 2358-2360-2362-2364-2366-7085-5671-2351-7088-7006-7085-5671-5669-6880-6737-4659-5064-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.224054e-03
1 33 4 2358-2360-2362-2364-2366-7085-5671-5669-6880-6737-4659-5064-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.088371e-01
1 33 5 2358-2077-2075-2073-7093-5986-2348-5738-5240-5063-4710-4709-2337-5978-5918-4191-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.609259e-02
1 34 1 1922-1920-769-4155-7133-5937-4228-6894-4223-6895-7083-3795-7115-7593 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.068412e-01
1 34 2 1922-1920-769-4155-7133-5937-4228-6894-4223-6895-7083-3795-7115-7593 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.068412e-01
1 34 3 1922-1920-769-4155-7133-5937-4228-6894-4223-6895-7083-3795-7115-7593 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.068412e-01
1 34 4 1922-1920-769-4155-7133-5937-7074-2343-2341-4200-7117-7116-4199-3791-3793-7593 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.747257e-01
1 34 5 1922-1923-4229-6894-4223-6895-7083-3795-7115-7593 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.843307e-02
1 35 1 5881-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5663-4656-2350-5670-7086-2367-6368-6370-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.116432e-01
1 35 2 5881-4198-4200-7117-7116-4199-3791-5396-3792-5065-5064-5241-5739-5238-3316-7087-2350-5670-7086-2367-6368-6370-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.685098e-02
1 35 3 5881-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5663-4656-2350-5670-6386-6388-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.654984e-01
1 35 4 5881-4198-4200-7117-7116-4199-3791-3793-5397-3792-6879-6736-4658-5663-4656-7088-7006-7085-6386-6388-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.752505e-02
1 35 5 5881-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-5092-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.684823e-01
1 36 1 5881-4198-2339-2337-2335-2333-2331-7257-2329-5895-7252-5897-5899-5901-5903-5985-3318-7559 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.100430e-01
1 36 2 5881-4198-4200-7117-7116-4199-3791-5396-3792-5065-5064-5241-5739-2349-5985-3318-7559 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.776451e-02
1 36 3 5881-4198-2339-2337-2335-4215-6724-6707-947-945-5897-5899-5901-5903-5985-3318-7559 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.154838e-02
1 36 4 5881-4198-2339-2337-7153-6727-4218-6707-947-4209-5910-5901-5903-5985-3318-7091-7089-5239-2349-5985-3318-7559 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.377619e-05
1 36 5 5881-4198-4200-7117-7116-4199-3791-5396-3792-5065-5064-5241-5739-5238-7090-7092-7559 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.006204e-01
1 37 1 5953-3136-3307-3638-3639-3338-3337-3328-5237-2752-7250-7249-1233-5583-5579-5577-737-736-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1.434442e-01
1 37 2 5953-3136-3304-6422-3137-3337-3328-5237-2752-7250-7249-1233-5583-5579-5577-737-736-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.876708e-01
1 37 3 5953-3136-3304-6422-3137-3337-3328-5237-2752-7250-7249-1233-5583-5579-1966-3424-522-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.688849e-01
1 37 4 5953-3136-3304-6422-3137-3337-3328-5237-2752-7250-7249-1233-5583-5579-5577-737-736-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.876708e-01
1 37 5 5953-3136-3304-6422-3137-3337-3328-5237-2752-7250-7249-1233-5583-5579-5577-737-736-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.876708e-01
1 38 1 4912-6846-6890-4908-4906-4904-4902-7177-7175-4896-4900-4898-4866-4864-6888-4862-4860-4858-6222-597-5111-5109-1225-5113-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3052-134-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.520826e-02
1 38 2 4912-6846-6890-4908-4906-4904-4902-7177-7175-4896-4900-4898-4866-4864-6888-4862-4860-4858-6222-597-5111-5109-1225-5113-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.412878e-01
1 38 3 4912-6846-6890-4908-4906-4904-4902-7177-7175-4896-4900-4898-4866-4864-6888-4862-4860-4858-6222-597-5111-5109-2278-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-5260-723-6921-7113-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.015298e-01
1 38 4 4912-6846-6890-4908-4906-4904-4902-7177-7175-4896-4869-4868-4898-4866-4864-6888-4862-4860-4858-6222-597-5111-5109-2278-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.584656e-01
1 38 5 4912-6846-6890-4908-4906-4904-4902-7177-7175-4896-4900-4898-4866-4864-6888-4862-4860-4858-6222-597-5111-5109-2278-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-5260-723-724-2146-3711-3709-3707-3705-3703-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.350851e-02
1 39 1 4139-6838-4129-4127-6836-4125-6834-4123-6856-6832-4121-2004-2002-1984-837-839-841-843-845-7186-7188-3021-3023-847-849-851-6810-4601-1809-5765-6822-5766-557-6038-4538-6278-282-6705-280-278-6427-6429-7341 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 39 2 4139-6838-4129-4127-6836-4125-6834-4123-6856-6832-4121-2004-2002-1984-837-839-841-843-845-7186-7188-3021-3023-847-849-851-6810-4601-1809-5765-6822-5766-557-6038-4538-6278-282-6705-280-278-6427-6429-7341 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 39 3 4139-6838-4129-4127-6836-4125-6834-4123-6856-6832-4121-2004-2002-1984-837-839-841-843-845-7186-7188-3021-3023-847-849-851-6810-4601-1809-5765-6822-5766-557-6038-4538-6278-282-6705-280-278-6427-6429-7341 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 39 4 4139-6838-4129-4127-6836-4125-6834-4123-6856-6832-4121-2004-2002-1984-837-839-841-843-845-7186-7188-3021-3023-847-849-851-6810-4601-1809-5765-6822-5766-557-6038-4538-6278-282-6705-280-278-6427-6429-7341 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 39 5 4139-6838-4129-4127-6836-4125-6834-4123-6856-6832-4121-2004-2002-1984-837-839-841-843-845-7186-7188-3021-3023-847-849-851-6810-4601-1809-5765-6822-5766-557-6038-4538-6278-282-6705-280-278-6427-6429-7341 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 40 1 756-753-3292-5564-2290-2292-1482-3513-1118-5261-5263-5265-5584-5582-5581-5934-1467-568-6436-6434-4806-7342 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.294246e-01
1 40 2 756-753-3292-5564-2290-2292-1482-3513-1118-5261-5263-5265-5584-5582-5581-5934-1467-568-6436-6434-4806-7342 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.294246e-01
1 40 3 756-753-3292-5564-765-767-3296-3294-167-6702-1463-1118-5261-5263-5265-5584-5582-5581-5934-1467-568-6436-5780-5782-5884-7342 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.459464e-03
1 40 4 756-753-3292-5564-2290-2292-1482-3513-1118-5261-5263-5265-5584-5582-5581-5934-1467-568-6436-5780-5782-5884-7342 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.611159e-01
1 40 5 756-753-3292-5564-2290-2292-1482-3513-1118-5261-5263-5265-5584-5582-5581-5934-1467-568-6436-6434-4806-7342 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.294246e-01
1 41 1 7012-7011-7008-3317-7090-7092-3319-7096-3321-3323-7104-5823-5830-5824-6963-7103-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.312261e-04
1 41 2 7012-7011-7008-3317-7090-7092-3319-7096-3321-3323-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.693584e-01
1 41 3 7012-7011-7008-3317-7090-7092-3319-5986-7106-7108-2347-2345-1468-5935-5580-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.893551e-02
1 41 4 7012-7011-7008-3317-7090-6998-6995-6996-6997-7092-3319-7096-3321-3323-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.747891e-04
1 41 5 7012-7011-7008-3317-7090-7092-3319-7096-3321-7098-7066-6976-6977-3321-3323-3325-7100-6963-7103-3322-3320-3321-3323-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.257129e-08
1 42 1 5917-5977-2336-2338-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5663-5666-5668-3085-3087-7150-3089-427-3098-3096-7149-1577-6570-6572-1582-7423 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.610186e-03
1 42 2 5917-5977-2336-2338-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-2279-431-3098-3096-415-418-420-1585-7423 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.705323e-01
1 42 3 5917-5977-2336-2338-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-2279-431-3098-3096-415-418-420-1585-7423 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.705323e-01
1 42 4 5917-5977-2336-2338-2340-1653-7075-1226-7117-7116-4199-3791-3793-5397-3792-6879-6736-4658-5664-6878-434-1126-2279-431-3098-3096-415-418-420-1585-7423 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.954403e-03
1 42 5 5917-5977-2336-2338-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5663-5666-5668-3085-3087-7150-3089-427-3098-3096-415-418-420-1585-7423 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.990311e-02
1 43 1 4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 43 2 4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 43 3 4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 43 4 4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 43 5 4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
1 44 1 5881-4198-2339-2337-2335-2333-2331-7257-2329-5895-7252-5897-5899-5901-5903-5985-7094-2074-3907-4020-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.994211e-01
1 44 2 5881-4198-2339-2337-2335-4215-6724-6707-947-945-5897-5899-5901-5903-5985-7094-548-6228-6359-6361-6362-2358-2077-995-6358-4020-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.587860e-05
1 44 3 5881-4198-2339-2337-2335-2333-2331-7257-2329-5895-7252-5897-5899-5901-5903-5985-7094-2074-3907-4020-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.994211e-01
1 44 4 5881-4198-2339-2337-2335-2333-2331-7257-2329-5895-7252-5897-5899-5901-5903-5985-7094-548-6229-7064-6972-7065-6979-6230-6228-4020-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.029757e-04
1 44 5 5881-4198-2339-2337-2335-2333-2331-7257-2329-5895-7252-5897-5899-5901-5903-5985-7094-2074-3907-4020-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.994211e-01
1 45 1 228-813-815-817-819-4579-3399-3397-7214-7216-731-7127-734-5253-5251-740-738-5576-5578-5582-1232-7248-7251-2753-5270-5269-5832-5268-5267-1129-3964-6739-4663-3711-3709-3707-3705-3703-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.411457e-01
1 45 2 228-813-815-817-819-4579-3399-3397-7214-7216-731-7127-734-5253-5251-740-738-5576-5578-5582-1232-7248-7251-2753-5270-5269-5832-5268-5267-1129-3964-6739-4663-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.468789e-01
1 45 3 228-813-815-817-819-4579-3399-3397-7214-7216-731-7127-734-5253-5251-740-738-5576-5578-5582-1232-7248-7251-2753-5270-5269-5832-5268-5267-1129-3964-6739-4663-3711-3709-3707-3705-3703-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.411457e-01
1 45 4 228-813-815-817-819-4579-3399-3397-7214-7216-731-7127-734-5253-5251-740-738-5576-5578-5582-1232-7248-7251-2753-5270-5269-5832-5268-5267-1129-3964-6739-4663-3711-3052-134-3707-3705-3703-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.620661e-03
1 45 5 228-813-815-817-461-463-456-458-3397-7214-7216-731-7127-734-5253-5251-740-738-5576-5578-5582-1232-7248-7251-2753-5270-5269-5832-5268-5267-1129-3964-6739-4663-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.023548e-01
1 46 1 6912-6910-6906-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.581691e-01
1 46 2 6912-7071-6914-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 6.583109e-01
1 46 3 6912-7071-6914-6908-6906-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.351998e-02
1 46 4 6912-7071-6914-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 6.583109e-01
